,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
831,50,8,7,Colorado,Archuleta County,11,14,1422,707,715,686,686,6,1,9,14,2,4,0,2,4,8,690,693,7,2,11,22,3,4,0,2,653,651,636,628,6,1,5,9,2,4,0,2,4,7,640,634,7,2,7,16,3,4,0,2,54,64,50,58,0,0,4,5,0,0,0,0,0,1,50,59,0,0,4,6,0,0,0,0
832,50,8,7,Colorado,Archuleta County,11,15,1048,555,493,536,484,1,0,10,4,3,2,0,0,5,3,541,486,1,0,15,7,3,3,0,0,526,454,510,448,1,0,8,2,2,2,0,0,5,2,515,449,1,0,13,4,2,3,0,0,29,39,26,36,0,0,2,2,1,0,0,0,0,1,26,37,0,0,2,3,1,0,0,0
833,50,8,7,Colorado,Archuleta County,11,16,575,288,287,273,276,0,1,4,4,1,2,1,0,9,4,282,280,1,1,10,7,3,3,1,0,270,257,257,249,0,1,4,1,1,2,1,0,7,4,264,253,1,1,8,4,3,3,1,0,18,30,16,27,0,0,0,3,0,0,0,0,2,0,18,27,0,0,2,3,0,0,0,0
834,50,8,7,Colorado,Archuleta County,11,17,282,137,145,134,141,0,0,2,2,1,0,0,0,0,2,134,143,0,0,2,3,1,1,0,0,121,129,118,126,0,0,2,2,1,0,0,0,0,1,118,127,0,0,2,2,1,1,0,0,16,16,16,15,0,0,0,0,0,0,0,0,0,1,16,16,0,0,0,1,0,0,0,0
835,50,8,7,Colorado,Archuleta County,11,18,258,109,149,102,148,0,0,4,0,1,1,0,0,2,0,104,148,1,0,5,0,1,1,0,0,100,127,96,126,0,0,2,0,0,1,0,0,2,0,98,126,1,0,3,0,0,1,0,0,9,22,6,22,0,0,2,0,1,0,0,0,0,0,6,22,0,0,2,0,1,0,0,0
1026,50,8,9,Colorado,Baca County,11,0,3585,1800,1785,1679,1685,24,15,39,31,4,10,0,0,54,44,1728,1727,43,30,66,57,15,16,3,0,1583,1607,1499,1530,15,12,27,21,3,10,0,0,39,34,1534,1562,30,26,46,38,11,16,2,0,217,178,180,155,9,3,12,10,1,0,0,0,15,10,194,165,13,4,20,19,4,0,1,0
1027,50,8,9,Colorado,Baca County,11,1,196,110,86,97,81,2,0,2,0,0,0,0,0,9,5,104,84,6,4,7,0,1,3,1,0,99,81,88,76,0,0,2,0,0,0,0,0,9,5,95,79,4,4,7,0,1,3,1,0,11,5,9,5,2,0,0,0,0,0,0,0,0,0,9,5,2,0,0,0,0,0,0,0
1028,50,8,9,Colorado,Baca County,11,2,238,133,105,114,96,1,0,5,1,1,0,0,0,12,8,126,104,5,4,12,5,3,1,0,0,105,91,94,83,1,0,1,0,1,0,0,0,8,8,102,91,5,4,4,4,3,1,0,0,28,14,20,13,0,0,4,1,0,0,0,0,4,0,24,13,0,0,8,1,0,0,0,0
1029,50,8,9,Colorado,Baca County,11,3,239,117,122,106,112,4,3,4,3,0,0,0,0,3,4,109,116,6,3,4,6,1,1,0,0,94,96,89,92,2,1,2,1,0,0,0,0,1,2,90,94,2,1,2,2,1,1,0,0,23,26,17,20,2,2,2,2,0,0,0,0,2,2,19,22,4,2,2,4,0,0,0,0
1030,50,8,9,Colorado,Baca County,11,4,193,95,98,92,92,1,2,1,2,0,0,0,0,1,2,93,94,2,2,1,4,0,0,0,0,72,84,71,81,0,2,0,1,0,0,0,0,1,0,72,81,1,2,0,1,0,0,0,0,23,14,21,11,1,0,1,1,0,0,0,0,0,2,21,13,1,0,1,3,0,0,0,0
1031,50,8,9,Colorado,Baca County,11,5,188,104,84,93,74,1,2,2,1,1,3,0,0,7,4,100,78,2,4,5,3,3,3,1,0,87,70,79,60,1,2,2,1,0,3,0,0,5,4,84,64,2,4,4,3,1,3,1,0,17,14,14,14,0,0,0,0,1,0,0,0,2,0,16,14,0,0,1,0,2,0,0,0
1032,50,8,9,Colorado,Baca County,11,6,186,111,75,104,71,1,0,2,1,1,0,0,0,3,3,107,74,2,0,3,4,2,0,0,0,89,65,86,61,1,0,0,1,1,0,0,0,1,3,87,64,1,0,1,4,1,0,0,0,22,10,18,10,0,0,2,0,0,0,0,0,2,0,20,10,1,0,2,0,1,0,0,0
1033,50,8,9,Colorado,Baca County,11,7,184,88,96,78,88,7,3,1,2,0,0,0,0,2,3,80,91,7,5,3,3,0,0,0,0,74,90,68,84,3,2,1,2,0,0,0,0,2,2,70,86,3,3,3,3,0,0,0,0,14,6,10,4,4,1,0,0,0,0,0,0,0,1,10,5,4,2,0,0,0,0,0,0
1034,50,8,9,Colorado,Baca County,11,8,192,92,100,89,91,0,1,1,3,0,1,0,0,2,4,91,95,0,2,3,5,0,2,0,0,82,83,81,78,0,1,1,0,0,1,0,0,0,3,81,81,0,2,1,1,0,2,0,0,10,17,8,13,0,0,0,3,0,0,0,0,2,1,10,14,0,0,2,4,0,0,0,0
1035,50,8,9,Colorado,Baca County,11,9,171,99,72,91,71,5,0,2,0,0,0,0,0,1,1,92,72,6,0,2,1,0,0,0,0,86,64,81,64,5,0,0,0,0,0,0,0,0,0,81,64,5,0,0,0,0,0,0,0,13,8,10,7,0,0,2,0,0,0,0,0,1,1,11,8,1,0,2,1,0,0,0,0
1036,50,8,9,Colorado,Baca County,11,10,170,86,84,83,81,1,1,1,1,0,0,0,0,1,1,84,82,2,1,1,2,0,0,0,0,74,79,71,76,1,1,1,1,0,0,0,0,1,1,72,77,2,1,1,2,0,0,0,0,12,5,12,5,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0
1037,50,8,9,Colorado,Baca County,11,11,195,100,95,96,87,1,0,2,3,0,3,0,0,1,2,96,89,2,1,3,4,0,3,0,0,81,78,78,72,1,0,1,2,0,3,0,0,1,1,78,73,2,1,2,2,0,3,0,0,19,17,18,15,0,0,1,1,0,0,0,0,0,1,18,16,0,0,1,2,0,0,0,0
1038,50,8,9,Colorado,Baca County,11,12,263,124,139,114,132,0,3,4,2,0,2,0,0,6,0,120,132,1,3,8,2,1,2,0,0,116,129,106,122,0,3,4,2,0,2,0,0,6,0,112,122,1,3,8,2,1,2,0,0,8,10,8,10,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0
1039,50,8,9,Colorado,Baca County,11,13,284,149,135,143,134,0,0,4,0,0,0,0,0,2,1,145,135,0,0,5,1,1,0,0,0,144,127,139,126,0,0,4,0,0,0,0,0,1,1,140,127,0,0,4,1,1,0,0,0,5,8,4,8,0,0,0,0,0,0,0,0,1,0,5,8,0,0,1,0,0,0,0,0
1040,50,8,9,Colorado,Baca County,11,14,236,102,134,95,127,0,0,5,4,0,1,0,0,2,2,96,129,0,0,5,6,2,1,1,0,97,128,91,124,0,0,5,2,0,1,0,0,1,1,92,125,0,0,5,3,1,1,0,0,5,6,4,3,0,0,0,2,0,0,0,0,1,1,4,4,0,0,0,3,1,0,1,0
1041,50,8,9,Colorado,Baca County,11,15,204,97,107,95,104,0,0,1,2,1,0,0,0,0,1,95,105,0,0,1,3,1,0,0,0,94,100,92,98,0,0,1,2,1,0,0,0,0,0,92,98,0,0,1,2,1,0,0,0,3,7,3,6,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,1,0,0,0,0
1042,50,8,9,Colorado,Baca County,11,16,150,75,75,73,68,0,0,1,5,0,0,0,0,1,2,74,70,1,0,1,7,0,0,0,0,74,74,72,67,0,0,1,5,0,0,0,0,1,2,73,69,1,0,1,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1043,50,8,9,Colorado,Baca County,11,17,128,57,71,55,71,0,0,1,0,0,0,0,0,1,0,55,71,1,0,2,0,0,0,0,0,55,69,53,69,0,0,1,0,0,0,0,0,1,0,53,69,1,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1044,50,8,9,Colorado,Baca County,11,18,168,61,107,61,105,0,0,0,1,0,0,0,0,0,1,61,106,0,1,0,1,0,0,0,0,60,99,60,97,0,0,0,1,0,0,0,0,0,1,60,98,0,1,0,1,0,0,0,0,1,8,1,8,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
1235,50,8,11,Colorado,Bent County,11,0,5882,3848,2034,3139,1869,447,17,132,73,66,17,4,3,60,55,3193,1919,472,33,157,112,80,21,8,4,2606,1394,2011,1316,436,11,70,24,57,15,2,3,30,25,2037,1337,450,22,81,40,64,17,6,3,1242,640,1128,553,11,6,62,49,9,2,2,0,30,30,1156,582,22,11,76,72,16,4,2,1
1236,50,8,11,Colorado,Bent County,11,1,191,90,101,81,82,1,0,2,12,0,1,0,0,6,6,86,88,6,3,2,14,1,2,1,0,54,62,51,57,0,0,0,2,0,1,0,0,3,2,53,59,2,1,0,2,1,2,1,0,36,39,30,25,1,0,2,10,0,0,0,0,3,4,33,29,4,2,2,12,0,0,0,0
1237,50,8,11,Colorado,Bent County,11,2,259,124,135,111,126,3,3,4,4,2,0,0,1,4,1,115,127,6,3,5,5,4,0,0,1,79,72,73,69,2,2,1,0,0,0,0,1,3,0,76,69,5,2,2,0,1,0,0,1,45,63,38,57,1,1,3,4,2,0,0,0,1,1,39,58,1,1,3,5,3,0,0,0
1238,50,8,11,Colorado,Bent County,11,3,268,127,141,115,126,2,2,4,3,0,1,1,0,5,9,119,133,5,7,4,8,3,2,1,0,87,85,81,76,2,1,0,2,0,1,1,0,3,5,83,80,4,5,0,4,2,1,1,0,40,56,34,50,0,1,4,1,0,0,0,0,2,4,36,53,1,2,4,4,1,1,0,0
1239,50,8,11,Colorado,Bent County,11,4,249,131,118,115,98,6,3,6,9,0,2,0,0,4,6,119,104,7,4,9,13,0,3,0,0,77,56,71,49,4,2,2,2,0,2,0,0,0,1,71,50,4,2,2,2,0,3,0,0,54,62,44,49,2,1,4,7,0,0,0,0,4,5,48,54,3,2,7,11,0,0,0,0
1240,50,8,11,Colorado,Bent County,11,5,428,328,100,241,88,54,1,14,6,8,1,1,1,10,3,250,91,56,1,18,9,10,1,4,1,179,61,105,55,53,1,8,2,7,1,0,1,6,1,111,56,55,1,9,3,7,1,3,1,149,39,136,33,1,0,6,4,1,0,1,0,4,2,139,35,1,0,9,6,3,0,1,0
1241,50,8,11,Colorado,Bent County,11,6,553,458,95,358,80,67,2,14,4,14,1,0,0,5,8,362,88,69,2,18,11,14,1,0,1,258,58,171,54,65,1,8,2,12,1,0,0,2,0,172,54,66,1,10,2,12,1,0,0,200,37,187,26,2,1,6,2,2,0,0,0,3,8,190,34,3,1,8,9,2,0,0,1
1242,50,8,11,Colorado,Bent County,11,7,453,353,100,275,92,62,0,13,4,1,0,0,0,2,4,277,95,62,1,15,7,1,1,0,0,215,75,144,70,62,0,8,2,1,0,0,0,0,3,144,72,62,1,8,5,1,0,0,0,138,25,131,22,0,0,5,2,0,0,0,0,2,1,133,23,0,0,7,2,0,1,0,0
1243,50,8,11,Colorado,Bent County,11,8,434,344,90,264,79,63,0,9,9,3,1,1,0,4,1,268,80,64,1,11,9,4,1,1,0,234,52,159,49,63,0,6,1,3,1,0,0,3,1,162,50,64,1,8,1,3,1,0,0,110,38,105,30,0,0,3,8,0,0,1,0,1,0,106,30,0,0,3,8,1,0,1,0
1244,50,8,11,Colorado,Bent County,11,9,432,333,99,248,98,64,0,17,1,3,0,0,0,1,0,249,98,64,0,18,1,3,0,0,0,238,71,161,70,64,0,10,1,3,0,0,0,0,0,161,70,64,0,10,1,3,0,0,0,95,28,87,28,0,0,7,0,0,0,0,0,1,0,88,28,0,0,8,0,0,0,0,0
1245,50,8,11,Colorado,Bent County,11,10,442,342,100,255,98,58,0,10,2,18,0,0,0,1,0,256,98,59,0,10,2,18,0,0,0,251,69,171,68,57,0,5,1,18,0,0,0,0,0,171,68,57,0,5,1,18,0,0,0,91,31,84,30,1,0,5,1,0,0,0,0,1,0,85,30,2,0,5,1,0,0,0,0
1246,50,8,11,Colorado,Bent County,11,11,362,251,111,202,101,27,2,11,3,7,0,1,0,3,5,205,106,27,3,12,7,9,0,1,0,185,81,142,76,25,1,8,2,7,0,1,0,2,2,144,78,25,2,9,3,8,0,1,0,66,30,60,25,2,1,3,1,0,0,0,0,1,3,61,28,2,1,3,4,1,0,0,0
1247,50,8,11,Colorado,Bent County,11,12,381,219,162,182,154,18,0,8,4,5,2,0,0,6,2,186,156,23,1,9,5,7,2,0,0,158,122,132,118,17,0,3,1,3,2,0,0,3,1,134,119,19,1,4,1,4,2,0,0,61,40,50,36,1,0,5,3,2,0,0,0,3,1,52,37,4,0,5,4,3,0,0,0
1248,50,8,11,Colorado,Bent County,11,13,375,215,160,200,152,8,0,6,1,1,6,0,0,0,1,200,152,8,1,6,2,1,6,0,0,173,123,161,116,8,0,4,1,0,5,0,0,0,1,161,116,8,1,4,2,0,5,0,0,42,37,39,36,0,0,2,0,1,1,0,0,0,0,39,36,0,0,2,0,1,1,0,0
1249,50,8,11,Colorado,Bent County,11,14,324,181,143,165,131,9,4,5,4,1,1,0,1,1,2,166,132,9,5,5,6,2,1,0,1,144,111,130,104,9,3,3,1,1,0,0,1,1,2,131,105,9,4,3,3,2,0,0,1,37,32,35,27,0,1,2,3,0,1,0,0,0,0,35,27,0,1,2,3,0,1,0,0
1250,50,8,11,Colorado,Bent County,11,15,263,135,128,126,124,1,0,4,3,1,1,0,0,3,0,129,124,1,0,7,3,1,1,0,0,101,97,97,94,1,0,1,2,0,1,0,0,2,0,99,94,1,0,3,2,0,1,0,0,34,31,29,30,0,0,3,1,1,0,0,0,1,0,30,30,0,0,4,1,1,0,0,0
1251,50,8,11,Colorado,Bent County,11,16,197,101,96,92,89,3,0,3,3,0,0,0,0,3,4,95,93,4,1,5,6,0,0,0,0,81,77,75,73,3,0,2,1,0,0,0,0,1,3,76,76,3,0,3,4,0,0,0,0,20,19,17,16,0,0,1,2,0,0,0,0,2,1,19,17,1,1,2,2,0,0,0,0
1252,50,8,11,Colorado,Bent County,11,17,125,62,63,58,61,1,0,2,0,0,0,0,0,1,2,59,63,1,0,3,2,0,0,0,0,48,48,46,46,1,0,1,0,0,0,0,0,0,2,46,48,1,0,1,2,0,0,0,0,14,15,12,15,0,0,1,0,0,0,0,0,1,0,13,15,0,0,2,0,0,0,0,0
1253,50,8,11,Colorado,Bent County,11,18,146,54,92,51,90,0,0,0,1,2,0,0,0,1,1,52,91,1,0,0,2,2,0,0,0,44,74,41,72,0,0,0,1,2,0,0,0,1,1,42,73,1,0,0,2,2,0,0,0,10,18,10,18,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0
1444,50,8,13,Colorado,Boulder County,11,0,326078,164069,162009,148160,145950,2201,1619,1430,1338,7624,8525,133,109,4521,4468,152467,150211,3321,2689,2709,2650,10045,10883,368,335,141121,139587,127444,125573,1831,1285,616,609,7429,8366,99,71,3702,3683,130986,129109,2774,2207,1455,1484,9570,10463,291,256,22948,22422,20716,20377,370,334,814,729,195,159,34,38,819,785,21481,21102,547,482,1254,1166,475,420,77,79
1445,50,8,13,Colorado,Boulder County,11,1,14494,7441,7053,6517,6150,93,107,93,91,365,350,5,6,368,349,6875,6486,195,208,168,160,575,553,20,17,5533,5310,4797,4590,69,77,26,28,355,334,3,4,283,277,5075,4859,147,158,66,66,532,509,16,14,1908,1743,1720,1560,24,30,67,63,10,16,2,2,85,72,1800,1627,48,50,102,94,43,44,4,3
1446,50,8,13,Colorado,Boulder County,11,2,16890,8687,8203,7637,7180,96,102,100,92,379,390,8,7,467,432,8088,7600,230,221,190,176,655,635,32,30,6604,6157,5747,5322,70,73,25,25,370,374,6,4,386,359,6124,5671,183,177,81,78,615,592,26,24,2083,2046,1890,1858,26,29,75,67,9,16,2,3,81,73,1964,1929,47,44,109,98,40,43,6,6
1447,50,8,13,Colorado,Boulder County,11,3,19016,9655,9361,8469,8238,96,109,86,87,469,432,8,8,527,487,8974,8711,255,249,185,184,772,709,35,34,7460,7065,6478,6153,68,77,20,21,455,421,5,4,434,389,6901,6534,204,194,79,76,718,660,27,22,2195,2296,1991,2085,28,32,66,66,14,11,3,4,93,98,2073,2177,51,55,106,108,54,49,8,12
1448,50,8,13,Colorado,Boulder County,11,4,26658,13523,13135,11872,11478,204,171,136,156,675,726,12,11,624,593,12471,12043,386,332,279,297,1024,1064,39,44,11072,10664,9702,9302,157,118,58,55,655,707,9,9,491,473,10175,9758,303,252,132,137,958,998,27,32,2451,2471,2170,2176,47,53,78,101,20,19,3,2,133,120,2296,2285,83,80,147,160,66,66,12,12
1449,50,8,13,Colorado,Boulder County,11,5,33488,17561,15927,15237,13731,304,224,108,171,1051,940,20,10,841,851,16037,14550,559,491,316,368,1491,1375,68,51,15114,13583,13086,11587,234,172,53,117,994,928,16,7,731,772,13782,12332,466,421,198,277,1391,1336,58,45,2447,2344,2151,2144,70,52,55,54,57,12,4,3,110,79,2255,2218,93,70,118,91,100,39,10,6
1450,50,8,13,Colorado,Boulder County,11,6,24846,13629,11217,12143,9881,243,159,141,95,687,725,13,15,402,342,12526,10207,340,239,248,195,908,906,35,33,11697,9573,10382,8413,209,127,81,50,667,708,8,8,350,267,10715,8670,295,193,165,107,869,865,28,22,1932,1644,1761,1468,34,32,60,45,20,17,5,7,52,75,1811,1537,45,46,83,88,39,41,7,11
1451,50,8,13,Colorado,Boulder County,11,7,20906,11241,9665,9951,8517,210,102,142,101,678,716,12,11,248,218,10189,8724,254,145,216,173,813,836,29,20,9512,8257,8401,7238,183,89,65,40,657,707,6,7,200,176,8592,7406,219,124,113,87,778,813,20,14,1729,1408,1550,1279,27,13,77,61,21,9,6,4,48,42,1597,1318,35,21,103,86,35,23,9,6
1452,50,8,13,Colorado,Boulder County,11,8,20506,10365,10141,9326,9091,165,109,111,85,523,626,10,7,230,223,9541,9303,203,150,189,155,655,754,25,17,8854,8636,7961,7708,142,88,36,39,520,617,6,2,189,182,8140,7881,174,123,88,83,637,733,19,10,1511,1505,1365,1383,23,21,75,46,3,9,4,5,41,41,1401,1422,29,27,101,72,18,21,6,7
1453,50,8,13,Colorado,Boulder County,11,9,20161,10055,10106,9070,8987,136,86,83,81,578,739,8,5,180,208,9241,9182,164,117,149,154,672,855,18,16,8561,8567,7679,7558,112,68,46,28,572,734,6,4,146,175,7817,7725,134,95,94,78,657,838,14,14,1494,1539,1391,1429,24,18,37,53,6,5,2,1,34,33,1424,1457,30,22,55,76,15,17,4,2
1454,50,8,13,Colorado,Boulder County,11,10,21575,10809,10766,9831,9707,144,93,102,76,567,707,7,3,158,180,9981,9877,169,120,167,147,645,798,12,12,9477,9428,8615,8469,129,75,36,36,562,697,6,2,129,149,8736,8611,150,98,82,86,633,779,10,9,1332,1338,1216,1238,15,18,66,40,5,10,1,1,29,31,1245,1266,19,22,85,61,12,19,2,3
1455,50,8,13,Colorado,Boulder County,11,11,19994,9855,10139,9091,9270,112,88,86,67,445,581,10,9,111,124,9192,9389,128,97,144,128,492,637,14,16,8772,9108,8109,8325,90,74,41,32,443,578,10,6,79,93,8182,8414,101,82,74,69,484,628,11,11,1083,1031,982,945,22,14,45,35,2,3,0,3,32,31,1010,975,27,15,70,59,8,9,3,5
1456,50,8,13,Colorado,Boulder County,11,12,21142,10382,10760,9703,10004,135,88,78,66,320,441,7,7,139,154,9833,10141,150,107,153,149,377,505,12,21,9454,9799,8870,9133,122,79,36,36,315,434,6,4,105,113,8968,9237,133,94,90,86,362,488,10,16,928,961,833,871,13,9,42,30,5,7,1,3,34,41,865,904,17,13,63,63,15,17,2,5
1457,50,8,13,Colorado,Boulder County,11,13,19916,9619,10297,9118,9709,76,52,68,64,257,362,3,4,97,106,9206,9806,84,65,124,131,298,398,11,10,8942,9547,8500,9021,70,46,40,36,251,353,3,4,78,87,8572,9101,77,56,80,85,288,387,10,10,677,750,618,688,6,6,28,28,6,9,0,0,19,19,634,705,7,9,44,46,10,11,1,0
1458,50,8,13,Colorado,Boulder County,11,14,16753,8062,8691,7667,8173,78,45,34,42,238,343,2,2,43,86,7705,8251,84,52,61,94,252,376,5,5,7583,8217,7227,7730,73,42,14,26,231,338,1,2,37,79,7259,7801,78,49,36,72,244,370,4,5,479,474,440,443,5,3,20,16,7,5,1,0,6,7,446,450,6,3,25,22,8,6,1,0
1459,50,8,13,Colorado,Boulder County,11,15,12086,5816,6270,5468,5987,58,25,29,34,215,175,3,2,43,47,5509,6030,61,28,58,69,228,187,5,4,5526,5935,5204,5675,55,25,18,26,210,169,3,2,36,38,5238,5709,56,28,40,52,223,181,5,4,290,335,264,312,3,0,11,8,5,6,0,0,7,9,271,321,5,0,18,17,5,6,0,0
1460,50,8,13,Colorado,Boulder County,11,16,7500,3405,4095,3258,3936,23,19,16,9,87,104,0,0,21,27,3278,3962,25,22,30,27,92,113,1,1,3202,3846,3073,3706,22,17,7,0,84,102,0,0,16,21,3088,3727,24,20,16,14,89,109,1,0,203,249,185,230,1,2,9,9,3,2,0,0,5,6,190,235,1,2,14,13,3,4,0,1
1461,50,8,13,Colorado,Boulder County,11,17,4909,2144,2765,2042,2629,14,16,9,12,61,85,3,0,15,23,2054,2650,18,20,19,25,65,92,3,1,2014,2619,1921,2492,14,15,7,9,59,84,3,0,10,19,1928,2509,17,18,13,19,63,91,3,1,130,146,121,137,0,1,2,3,2,1,0,0,5,4,126,141,1,2,6,6,2,1,0,0
1462,50,8,13,Colorado,Boulder County,11,18,5238,1820,3418,1760,3282,14,24,8,9,29,83,2,2,7,18,1767,3299,16,26,13,18,31,90,4,3,1744,3276,1692,3151,12,23,7,5,29,81,2,2,2,14,1694,3164,13,25,8,12,29,86,2,3,76,142,68,131,2,1,1,4,0,2,0,0,5,4,73,135,3,1,5,6,2,4,2,0
1653,50,8,14,Colorado,Broomfield County,11,0,69267,34441,34826,30369,30591,587,462,285,263,2194,2462,43,44,963,1004,31268,31543,818,685,562,544,2702,3009,94,96,30036,30500,26423,26665,501,392,153,152,2143,2416,35,38,781,837,27158,27463,691,591,331,336,2597,2910,69,75,4405,4326,3946,3926,86,70,132,111,51,46,8,6,182,167,4110,4080,127,94,231,208,105,99,25,21
1654,50,8,14,Colorado,Broomfield County,11,1,3722,1866,1856,1558,1568,30,32,25,10,130,126,1,3,122,117,1676,1680,63,63,46,30,202,200,8,6,1524,1520,1267,1268,23,22,7,5,126,123,1,3,100,99,1365,1363,50,51,20,18,189,188,6,5,342,336,291,300,7,10,18,5,4,3,0,0,22,18,311,317,13,12,26,12,13,12,2,1
1655,50,8,14,Colorado,Broomfield County,11,2,4340,2235,2105,1920,1753,31,48,19,15,141,145,7,3,117,141,2029,1886,64,83,47,40,207,232,13,12,1839,1754,1575,1442,24,38,10,8,136,142,5,2,89,122,1661,1558,49,70,26,24,191,221,8,9,396,351,345,311,7,10,9,7,5,3,2,1,28,19,368,328,15,13,21,16,16,11,5,3
1656,50,8,14,Colorado,Broomfield County,11,3,4990,2542,2448,2176,2079,37,29,15,21,163,165,2,5,149,149,2316,2223,83,72,41,47,248,251,9,14,2134,2061,1811,1737,28,23,11,13,154,156,2,4,128,128,1934,1861,68,62,27,29,232,235,6,10,408,387,365,342,9,6,4,8,9,9,0,1,21,21,382,362,15,10,14,18,16,16,3,4
1657,50,8,14,Colorado,Broomfield County,11,4,4407,2248,2159,1962,1831,30,30,18,20,131,145,4,6,103,127,2059,1952,64,61,43,51,182,217,8,10,1857,1754,1609,1473,25,21,8,7,128,144,4,6,83,103,1687,1571,52,49,22,26,175,208,6,8,391,405,353,358,5,9,10,13,3,1,0,0,20,24,372,381,12,12,21,25,7,9,2,2
1658,50,8,14,Colorado,Broomfield County,11,5,3765,1911,1854,1656,1587,38,36,18,19,132,134,0,2,67,76,1714,1656,60,55,38,42,169,171,3,6,1552,1497,1327,1270,33,26,11,11,126,130,0,2,55,58,1374,1324,52,41,22,25,158,162,3,3,359,357,329,317,5,10,7,8,6,4,0,0,12,18,340,332,8,14,16,17,11,9,0,3
1659,50,8,14,Colorado,Broomfield County,11,6,5454,2889,2565,2479,2235,82,50,33,26,207,180,1,1,87,73,2560,2304,100,67,61,47,254,219,5,5,2499,2202,2135,1899,72,47,18,15,203,176,1,0,70,65,2199,1961,87,64,37,30,245,212,4,3,390,363,344,336,10,3,15,11,4,4,0,1,17,8,361,343,13,3,24,17,9,7,1,2
1660,50,8,14,Colorado,Broomfield County,11,7,5077,2699,2378,2350,2027,50,34,31,26,185,220,6,4,77,67,2422,2094,59,44,53,45,230,257,14,7,2290,2040,1977,1717,49,30,12,18,184,212,2,2,66,61,2039,1778,58,38,27,35,226,248,8,4,409,338,373,310,1,4,19,8,1,8,4,2,11,6,383,316,1,6,26,10,4,9,6,3
1661,50,8,14,Colorado,Broomfield County,11,8,5049,2547,2502,2198,2146,63,33,21,18,203,246,4,3,58,56,2252,2195,71,46,39,34,236,280,7,5,2179,2146,1877,1817,48,27,10,7,196,244,3,3,45,48,1921,1860,54,39,20,15,225,276,4,5,368,356,321,329,15,6,11,11,7,2,1,0,13,8,331,335,17,7,19,19,11,4,3,0
1662,50,8,14,Colorado,Broomfield County,11,9,5242,2635,2607,2322,2250,64,32,15,19,173,253,3,4,58,49,2376,2298,73,37,40,39,199,278,7,7,2273,2257,1993,1926,55,29,8,15,169,248,3,4,45,35,2035,1961,61,31,26,24,192,270,6,6,362,350,329,324,9,3,7,4,4,5,0,0,13,14,341,337,12,6,14,15,7,8,1,1
1663,50,8,14,Colorado,Broomfield County,11,10,5162,2614,2548,2318,2248,46,27,19,17,190,225,2,2,39,29,2356,2277,50,31,36,28,208,240,3,2,2343,2275,2075,1995,35,26,14,8,188,222,2,1,29,23,2103,2018,38,30,25,16,204,234,2,1,271,273,243,253,11,1,5,9,2,3,0,1,10,6,253,259,12,1,11,12,4,6,1,1
1664,50,8,14,Colorado,Broomfield County,11,11,4394,2189,2205,1959,1966,31,25,11,18,162,161,2,4,24,31,1979,1996,39,27,21,31,172,176,2,7,1968,1970,1752,1749,29,22,7,12,158,158,1,4,21,25,1769,1773,36,23,15,20,168,172,1,7,221,235,207,217,2,3,4,6,4,3,1,0,3,6,210,223,3,4,6,11,4,4,1,0
